WordItem,WordColor,AnsLeft,AnsRight,AnsCorr,n,key_resp_part_two_meas.keys_raw,key_resp_part_two_meas.rt_mean,key_resp_part_two_meas.rt_raw,key_resp_part_two_meas.rt_std,key_resp_part_two_meas.started_mean,key_resp_part_two_meas.started_raw,key_resp_part_two_meas.started_std,key_resp_part_two_meas.stopped_raw,order
rot,blue,rot,blau,right,1.0,'right',1.5408533811569214,1.5408533811569214,0.0,951.6781616210938,951.6781616210938,0.0,,97.0
rot,green,rot,gruen,right,1.0,'right',1.1778407096862793,1.1778407096862793,0.0,920.7842407226562,920.7842407226562,0.0,,84.0
rot,magenta,rot,magenta,right,1.0,'right',1.177808165550232,1.177808165550232,0.0,877.8090209960938,877.8090209960938,0.0,,61.0
rot,cyan,rot,cyan,right,1.0,'right',1.7734955549240112,1.7734955549240112,0.0,1101.9566650390625,1101.9566650390625,0.0,,157.0
rot,yellow,rot,gelb,right,1.0,'right',1.5801446437835693,1.5801446437835693,0.0,1250.2862548828125,1250.2862548828125,0.0,,215.0
rot,orange,rot,orange,right,1.0,'left',0.9689900875091553,0.9689900875091553,0.0,922.489990234375,922.489990234375,0.0,,85.0
rot,purple,rot,lila,right,1.0,'right',1.7947407960891724,1.7947407960891724,0.0,1258.7034912109375,1258.7034912109375,0.0,,219.0
rot,brown,rot,braun,right,1.0,'right',3.504196882247925,3.504196882247925,0.0,935.1619262695312,935.1619262695312,0.0,,91.0
rot,white,rot,weiß,right,1.0,'right',1.3344249725341797,1.3344249725341797,0.0,1215.0279541015625,1215.0279541015625,0.0,,199.0
rot,black,rot,schwarz,right,1.0,'right',1.0358637571334839,1.0358637571334839,0.0,812.4865112304688,812.4865112304688,0.0,,31.0
blau,green,blau,gruen,right,1.0,'right',1.2176029682159424,1.2176029682159424,0.0,1246.8568115234375,1246.8568115234375,0.0,,213.0
blau,magenta,blau,magenta,right,1.0,'right',1.7045257091522217,1.7045257091522217,0.0,1014.2576904296875,1014.2576904296875,0.0,,124.0
blau,cyan,blau,cyan,right,1.0,'right',1.2690898180007935,1.2690898180007935,0.0,874.00537109375,874.00537109375,0.0,,59.0
blau,yellow,blau,gelb,right,1.0,'right',1.5498545169830322,1.5498545169830322,0.0,1206.0125732421875,1206.0125732421875,0.0,,195.0
blau,orange,blau,orange,right,1.0,'right',1.4303960800170898,1.4303960800170898,0.0,783.1156005859375,783.1156005859375,0.0,,19.0
blau,purple,blau,lila,right,1.0,'right',2.214158773422241,2.214158773422241,0.0,1099.2042236328125,1099.2042236328125,0.0,,156.0
blau,brown,blau,braun,right,1.0,'right',1.8171632289886475,1.8171632289886475,0.0,976.0650024414062,976.0650024414062,0.0,,109.0
blau,white,blau,weiß,right,1.0,'right',1.1527235507965088,1.1527235507965088,0.0,953.753662109375,953.753662109375,0.0,,98.0
blau,black,blau,schwarz,right,1.0,'right',1.5468145608901978,1.5468145608901978,0.0,963.4074096679688,963.4074096679688,0.0,,103.0
blau,red,blau,rot,right,1.0,'right',3.126389980316162,3.126389980316162,0.0,1158.2679443359375,1158.2679443359375,0.0,,177.0
gruen,magenta,gruen,magenta,right,1.0,'right',2.455057382583618,2.455057382583618,0.0,1161.9317626953125,1161.9317626953125,0.0,,178.0
gruen,cyan,gruen,cyan,right,1.0,'right',1.7481300830841064,1.7481300830841064,0.0,1212.742431640625,1212.742431640625,0.0,,198.0
gruen,yellow,gruen,gelb,right,1.0,'right',1.2912557125091553,1.2912557125091553,0.0,949.8389892578125,949.8389892578125,0.0,,96.0
gruen,orange,gruen,orange,right,1.0,'right',1.518350601196289,1.518350601196289,0.0,1038.89208984375,1038.89208984375,0.0,,132.0
gruen,purple,gruen,lila,right,1.0,'right',1.4075456857681274,1.4075456857681274,0.0,1052.9229736328125,1052.9229736328125,0.0,,139.0
gruen,brown,gruen,braun,right,1.0,'right',1.5099551677703857,1.5099551677703857,0.0,1219.461181640625,1219.461181640625,0.0,,201.0
gruen,white,gruen,weiß,right,1.0,'right',1.3708915710449219,1.3708915710449219,0.0,926.1995239257812,926.1995239257812,0.0,,87.0
gruen,black,gruen,schwarz,right,1.0,'right',1.6951669454574585,1.6951669454574585,0.0,778.7708740234375,778.7708740234375,0.0,,17.0
gruen,red,gruen,rot,right,1.0,'right',1.4406019449234009,1.4406019449234009,0.0,1050.9542236328125,1050.9542236328125,0.0,,138.0
gruen,blue,gruen,blau,right,1.0,'right',1.523536205291748,1.523536205291748,0.0,1252.4072265625,1252.4072265625,0.0,,216.0
magenta,cyan,magenta,cyan,right,1.0,'right',3.313098669052124,3.313098669052124,0.0,1175.8251953125,1175.8251953125,0.0,,184.0
magenta,yellow,magenta,gelb,right,1.0,'right',1.0997118949890137,1.0997118949890137,0.0,1057.0704345703125,1057.0704345703125,0.0,,141.0
magenta,orange,magenta,orange,right,1.0,'right',2.879744291305542,2.879744291305542,0.0,1154.8504638671875,1154.8504638671875,0.0,,176.0
magenta,purple,magenta,lila,right,1.0,'left',8.5271577835083,8.5271577835083,0.0,1022.7072143554688,1022.7072143554688,0.0,,128.0
magenta,brown,magenta,braun,right,1.0,'right',1.7682219743728638,1.7682219743728638,0.0,1254.4742431640625,1254.4742431640625,0.0,,217.0
magenta,white,magenta,weiß,right,1.0,'right',1.0131771564483643,1.0131771564483643,0.0,903.0610961914062,903.0610961914062,0.0,,74.0
magenta,black,magenta,schwarz,right,1.0,'right',1.1218018531799316,1.1218018531799316,0.0,868.9364013671875,868.9364013671875,0.0,,56.0
magenta,red,magenta,rot,right,1.0,'right',2.460484743118286,2.460484743118286,0.0,1182.94189453125,1182.94189453125,0.0,,186.0
magenta,blue,magenta,blau,right,1.0,'left',1.2412594556808472,1.2412594556808472,0.0,928.1210327148438,928.1210327148438,0.0,,88.0
magenta,green,magenta,gruen,right,1.0,'right',2.1874232292175293,2.1874232292175293,0.0,748.29541015625,748.29541015625,0.0,,5.0
cyan,yellow,cyan,gelb,right,1.0,'right',1.7395633459091187,1.7395633459091187,0.0,774.094482421875,774.094482421875,0.0,,15.0
cyan,orange,cyan,orange,right,1.0,'right',1.7254257202148438,1.7254257202148438,0.0,831.3246459960938,831.3246459960938,0.0,,38.0
cyan,purple,cyan,lila,right,1.0,'right',4.578948974609375,4.578948974609375,0.0,982.47119140625,982.47119140625,0.0,,112.0
cyan,brown,cyan,braun,right,1.0,'right',1.4334564208984375,1.4334564208984375,0.0,1084.94482421875,1084.94482421875,0.0,,151.0
cyan,white,cyan,weiß,right,1.0,'right',0.9400076866149902,0.9400076866149902,0.0,1043.05419921875,1043.05419921875,0.0,,134.0
cyan,black,cyan,schwarz,right,1.0,'right',1.0303932428359985,1.0303932428359985,0.0,919.2039794921875,919.2039794921875,0.0,,83.0
cyan,red,cyan,rot,right,1.0,'right',1.4517027139663696,1.4517027139663696,0.0,884.7669677734375,884.7669677734375,0.0,,65.0
cyan,blue,cyan,blau,right,1.0,'right',1.6235040426254272,1.6235040426254272,0.0,1036.7237548828125,1036.7237548828125,0.0,,131.0
cyan,green,cyan,gruen,right,1.0,'right',1.365164041519165,1.365164041519165,0.0,1109.5736083984375,1109.5736083984375,0.0,,160.0
cyan,magenta,cyan,magenta,right,1.0,'left',1.0976283550262451,1.0976283550262451,0.0,1164.92138671875,1164.92138671875,0.0,,179.0
gelb,orange,gelb,orange,right,1.0,'left',1.5311262607574463,1.5311262607574463,0.0,1144.1829833984375,1144.1829833984375,0.0,,172.0
gelb,purple,gelb,lila,right,1.0,'right',2.490840196609497,2.490840196609497,0.0,1104.2713623046875,1104.2713623046875,0.0,,158.0
gelb,brown,gelb,braun,right,1.0,'right',2.1980345249176025,2.1980345249176025,0.0,734.7890014648438,734.7890014648438,0.0,,0.0
gelb,white,gelb,weiß,right,1.0,'right',1.1968358755111694,1.1968358755111694,0.0,917.453369140625,917.453369140625,0.0,,82.0
gelb,black,gelb,schwarz,right,1.0,'right',2.389450788497925,2.389450788497925,0.0,759.9324951171875,759.9324951171875,0.0,,10.0
gelb,red,gelb,rot,right,1.0,'right',1.9882794618606567,1.9882794618606567,0.0,971.9020385742188,971.9020385742188,0.0,,107.0
