WordItem,WordColor,AnsLeft,AnsRight,AnsCorr,n,key_resp_part_two_meas.keys_raw,key_resp_part_two_meas.rt_mean,key_resp_part_two_meas.rt_raw,key_resp_part_two_meas.rt_std,key_resp_part_two_meas.started_mean,key_resp_part_two_meas.started_raw,key_resp_part_two_meas.started_std,key_resp_part_two_meas.stopped_raw,order
rot,blue,rot,blau,right,1.0,'right',1.8216103315353394,1.8216103315353394,0.0,725.77392578125,725.77392578125,0.0,,18.0
rot,green,rot,gruen,right,1.0,'right',0.7833678126335144,0.7833678126335144,0.0,884.7881469726562,884.7881469726562,0.0,,119.0
rot,magenta,rot,magenta,right,1.0,'right',1.122836709022522,1.122836709022522,0.0,952.9528198242188,952.9528198242188,0.0,,162.0
rot,cyan,rot,cyan,right,1.0,'right',0.8666964173316956,0.8666964173316956,0.0,795.6567993164062,795.6567993164062,0.0,,62.0
rot,yellow,rot,gelb,right,1.0,'right',1.5807420015335083,1.5807420015335083,0.0,740.51953125,740.51953125,0.0,,26.0
rot,orange,rot,orange,right,1.0,'right',1.064286708831787,1.064286708831787,0.0,900.4674072265625,900.4674072265625,0.0,,129.0
rot,purple,rot,violett,right,1.0,'right',1.5213652849197388,1.5213652849197388,0.0,995.9623413085938,995.9623413085938,0.0,,191.0
rot,brown,rot,braun,right,1.0,'left',0.9784063100814819,0.9784063100814819,0.0,893.12939453125,893.12939453125,0.0,,124.0
rot,white,rot,weiß,right,1.0,'right',0.9184260964393616,0.9184260964393616,0.0,777.6611328125,777.6611328125,0.0,,50.0
rot,black,rot,schwarz,right,1.0,'right',1.6528874635696411,1.6528874635696411,0.0,829.5186767578125,829.5186767578125,0.0,,84.0
blau,green,blau,gruen,right,1.0,'right',1.2309150695800781,1.2309150695800781,0.0,1042.413818359375,1042.413818359375,0.0,,219.0
blau,magenta,blau,magenta,right,1.0,'right',1.3665059804916382,1.3665059804916382,0.0,1033.9171142578125,1033.9171142578125,0.0,,214.0
blau,cyan,blau,cyan,right,1.0,'right',0.6891127824783325,0.6891127824783325,0.0,1026.8345947265625,1026.8345947265625,0.0,,209.0
blau,yellow,blau,gelb,right,1.0,'right',0.8152123093605042,0.8152123093605042,0.0,985.188720703125,985.188720703125,0.0,,184.0
blau,orange,blau,orange,right,1.0,'right',0.7800933718681335,0.7800933718681335,0.0,767.6640014648438,767.6640014648438,0.0,,43.0
blau,purple,blau,violett,right,1.0,'right',1.1802036762237549,1.1802036762237549,0.0,826.0001220703125,826.0001220703125,0.0,,82.0
blau,brown,blau,braun,right,1.0,'right',1.258794903755188,1.258794903755188,0.0,853.0887451171875,853.0887451171875,0.0,,98.0
