feature,value
gsr_min_ma,0.06345975294117648
gsr_max_ma,0.12661805882352942
gsr_mean_ma,0.12279257358498631
gsr_sd_ma,0.004324707061231607
gsr_min_corr_ma,-0.029362332135294114
gsr_max_corr_ma,0.033795973747058825
gsr_mean_corr_ma,0.029970488508515726
gsr_sd_corr_ma,0.004324707061231607
gsr_baseline_mean_ma,0.09282208507647059
gsr_min_zf,0.11605624974056952
gsr_max_zf,0.1341148561608456
gsr_mean_zf,0.12316667362871227
gsr_sd_zf,0.0023650399392746106
gsr_min_corr_zf,0.022902376700919713
gsr_max_corr_zf,0.04096098312119578
gsr_mean_corr_zf,0.030012800589062454
gsr_sd_corr_zf,0.0023650399392746106
gsr_baseline_mean_zf,0.09315387303964981
stress level,6.0
difficulty level,6.0
