feature,value
gsr_min_ma,0.07521221764705882
gsr_max_ma,1.1601150588235294
gsr_mean_ma,0.4607954730366082
gsr_sd_ma,0.27804452091778276
gsr_min_corr_ma,-0.006788235213725499
gsr_max_corr_ma,1.078114605962745
gsr_mean_corr_ma,0.37879502017582395
gsr_sd_corr_ma,0.27804452091778276
gsr_baseline_mean_ma,0.08200045286078432
gsr_min_zf,0.1388553177799717
gsr_max_zf,1.1702877571511214
gsr_mean_zf,0.46263877925682395
gsr_sd_zf,0.2808549983899707
gsr_min_corr_zf,0.05654666062059882
gsr_max_corr_zf,1.0879790999917485
gsr_mean_corr_zf,0.38033012209745104
gsr_sd_corr_zf,0.2808549983899707
gsr_baseline_mean_zf,0.08230865715937288
stress level,4.0
difficulty level,2.0
